frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Protocol,_ws.col.Info,label
1716195336.0078115,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=407 Ack=944 Win=92 Len=12",0
1716195336.0626187,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=944 Ack=419 Win=130304 Len=0,0
1716195336.0717733,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 315#1] 51398 → 502 [ACK] Seq=944 Ack=419 Win=130304 Len=0,0
1716195341.415923,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    70; Unit:   1, Func:   3: Read Holding Registers",0
1716195341.4237895,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=944 Ack=419 Win=130304 Len=12",0
1716195341.424018,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    70; Unit:   1, Func:   3: Read Holding Registers",0
1716195341.4358127,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=419 Ack=956 Win=92 Len=13",0
1716195341.4422424,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    71; Unit:   1, Func:   3: Read Holding Registers",0
1716195341.447937,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=956 Ack=432 Win=130304 Len=12",0
1716195341.4483309,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    71; Unit:   1, Func:   3: Read Holding Registers",0
1716195341.4598217,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=432 Ack=968 Win=92 Len=13",0
1716195341.468248,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    72; Unit:   1, Func:  16: Write Multiple Registers",1
1716195341.4718153,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=968 Ack=445 Win=130304 Len=17",0
1716195341.4720147,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    72; Unit:   1, Func:  16: Write Multiple Registers",1
1716195341.483826,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=445 Ack=985 Win=92 Len=12",0
1716195341.5446267,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=985 Ack=457 Win=130304 Len=0,0
1716195341.5557668,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 329#1] 51398 → 502 [ACK] Seq=985 Ack=457 Win=130304 Len=0,0
1716195347.2548428,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    73; Unit:   1, Func:   3: Read Holding Registers",0
1716195347.263805,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=985 Ack=457 Win=130304 Len=12",0
1716195347.2640283,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    73; Unit:   1, Func:   3: Read Holding Registers",0
1716195347.27581,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=457 Ack=997 Win=92 Len=13",0
1716195347.2810147,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    74; Unit:   1, Func:   3: Read Holding Registers",0
1716195347.287814,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=997 Ack=470 Win=130304 Len=12",0
1716195347.2880125,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    74; Unit:   1, Func:   3: Read Holding Registers",0
1716195347.2998228,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=470 Ack=1009 Win=92 Len=13",0
1716195347.3076,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    75; Unit:   1, Func:  16: Write Multiple Registers",1
1716195347.3118007,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1009 Ack=483 Win=130304 Len=17",0
1716195347.3119953,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    75; Unit:   1, Func:  16: Write Multiple Registers",1
1716195347.3238316,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=483 Ack=1026 Win=92 Len=12",0
1716195347.3716865,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1026 Ack=495 Win=130304 Len=0,0
1716195347.383754,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 343#1] 51398 → 502 [ACK] Seq=1026 Ack=495 Win=130304 Len=0,0
1716195352.925206,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    76; Unit:   1, Func:   3: Read Holding Registers",0
1716195352.9277985,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1026 Ack=495 Win=130304 Len=12",0
1716195352.9280236,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    76; Unit:   1, Func:   3: Read Holding Registers",0
1716195352.939813,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=495 Ack=1038 Win=92 Len=13",0
1716195352.9722407,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    77; Unit:   1, Func:   3: Read Holding Registers",0
1716195352.975774,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1038 Ack=508 Win=130304 Len=12",0
1716195352.9759996,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    77; Unit:   1, Func:   3: Read Holding Registers",0
1716195352.9878128,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=508 Ack=1050 Win=92 Len=13",0
1716195353.0003824,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    78; Unit:   1, Func:  16: Write Multiple Registers",1
1716195353.0117517,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1050 Ack=521 Win=130304 Len=17",0
1716195353.0119772,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    78; Unit:   1, Func:  16: Write Multiple Registers",1
1716195353.023811,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=521 Ack=1067 Win=92 Len=12",0
1716195353.0756335,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1067 Ack=533 Win=130304 Len=0,0
1716195353.0877752,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 357#1] 51398 → 502 [ACK] Seq=1067 Ack=533 Win=130304 Len=0,0
1716195358.4463184,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    79; Unit:   1, Func:   3: Read Holding Registers",0
1716195358.4517715,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1067 Ack=533 Win=130304 Len=12",0
1716195358.4520016,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    79; Unit:   1, Func:   3: Read Holding Registers",0
1716195358.4638135,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=533 Ack=1079 Win=92 Len=13",0
1716195358.471091,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    80; Unit:   1, Func:   3: Read Holding Registers",0
1716195358.4758146,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1079 Ack=546 Win=130304 Len=12",0
1716195358.4760091,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    80; Unit:   1, Func:   3: Read Holding Registers",0
1716195358.4878204,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=546 Ack=1091 Win=92 Len=13",0
1716195358.5140743,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    81; Unit:   1, Func:  16: Write Multiple Registers",1
1716195358.5237749,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1091 Ack=559 Win=130304 Len=17",0
1716195358.5240004,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    81; Unit:   1, Func:  16: Write Multiple Registers",1
1716195358.5358129,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=559 Ack=1108 Win=92 Len=12",0
1716195358.5893052,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1108 Ack=571 Win=130304 Len=0,0
1716195358.5957778,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 371#1] 51398 → 502 [ACK] Seq=1108 Ack=571 Win=130304 Len=0,0
1716195363.9490824,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    82; Unit:   1, Func:   3: Read Holding Registers",0
1716195363.95981,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1108 Ack=571 Win=130304 Len=12",0
1716195363.959992,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    82; Unit:   1, Func:   3: Read Holding Registers",0
1716195363.971812,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=571 Ack=1120 Win=92 Len=13",0
1716195363.9771674,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    83; Unit:   1, Func:   3: Read Holding Registers",0
1716195363.983816,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1120 Ack=584 Win=130304 Len=12",0
1716195363.9840171,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    83; Unit:   1, Func:   3: Read Holding Registers",0
1716195363.9958208,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=584 Ack=1132 Win=92 Len=13",0
1716195364.0040207,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    84; Unit:   1, Func:  16: Write Multiple Registers",1
1716195364.0078132,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1132 Ack=597 Win=130304 Len=17",0
1716195364.00801,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    84; Unit:   1, Func:  16: Write Multiple Registers",1
1716195364.0198195,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=597 Ack=1149 Win=92 Len=12",0
1716195364.0619583,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1149 Ack=609 Win=130304 Len=0,0
1716195364.0717733,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 385#1] 51398 → 502 [ACK] Seq=1149 Ack=609 Win=130304 Len=0,0
1716195369.4496107,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    85; Unit:   1, Func:   3: Read Holding Registers",0
1716195369.451929,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1149 Ack=609 Win=130304 Len=12",0
1716195369.4520833,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    85; Unit:   1, Func:   3: Read Holding Registers",0
1716195369.4638257,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=609 Ack=1161 Win=92 Len=13",0
1716195369.5055442,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    86; Unit:   1, Func:   3: Read Holding Registers",0
1716195369.5117576,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1161 Ack=622 Win=130304 Len=12",0
1716195369.5119698,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    86; Unit:   1, Func:   3: Read Holding Registers",0
1716195369.5238483,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=622 Ack=1173 Win=92 Len=13",0
1716195369.552896,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    87; Unit:   1, Func:  16: Write Multiple Registers",1
1716195369.5597572,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1173 Ack=635 Win=130304 Len=17",0
1716195369.5599844,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    87; Unit:   1, Func:  16: Write Multiple Registers",1
1716195369.571848,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=635 Ack=1190 Win=92 Len=12",0
1716195369.6260006,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1190 Ack=647 Win=130048 Len=0,0
1716195369.631758,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 399#1] 51398 → 502 [ACK] Seq=1190 Ack=647 Win=130048 Len=0,0
1716195374.990317,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    88; Unit:   1, Func:   3: Read Holding Registers",0
1716195374.9917939,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1190 Ack=647 Win=130048 Len=12",0
1716195374.9920225,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    88; Unit:   1, Func:   3: Read Holding Registers",0
1716195375.0038152,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=647 Ack=1202 Win=92 Len=13",0
1716195375.011033,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    89; Unit:   1, Func:   3: Read Holding Registers",0
1716195375.0159335,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1202 Ack=660 Win=130048 Len=12",0
1716195375.01633,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    89; Unit:   1, Func:   3: Read Holding Registers",0
1716195375.027824,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=660 Ack=1214 Win=92 Len=13",0
1716195375.038477,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    90; Unit:   1, Func:  16: Write Multiple Registers",1
1716195375.0398197,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1214 Ack=673 Win=130048 Len=17",0
1716195375.0400207,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    90; Unit:   1, Func:  16: Write Multiple Registers",1
1716195375.051814,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=673 Ack=1231 Win=92 Len=12",0
1716195375.1141083,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1231 Ack=685 Win=130048 Len=0,0
1716195375.1237884,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 413#1] 51398 → 502 [ACK] Seq=1231 Ack=685 Win=130048 Len=0,0
1716195380.4975407,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    91; Unit:   1, Func:   3: Read Holding Registers",0
1716195380.4997864,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1231 Ack=685 Win=130048 Len=12",0
1716195380.500014,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    91; Unit:   1, Func:   3: Read Holding Registers",0
1716195380.5118167,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=685 Ack=1243 Win=92 Len=13",0
1716195380.5172403,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    92; Unit:   1, Func:   3: Read Holding Registers",0
1716195380.5238192,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1243 Ack=698 Win=130048 Len=12",0
1716195380.5240202,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    92; Unit:   1, Func:   3: Read Holding Registers",0
1716195380.5358229,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=698 Ack=1255 Win=92 Len=13",0
1716195380.548888,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    93; Unit:   1, Func:  16: Write Multiple Registers",1
1716195380.559758,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1255 Ack=711 Win=130048 Len=17",0
1716195380.5599856,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    93; Unit:   1, Func:  16: Write Multiple Registers",1
1716195380.571846,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=711 Ack=1272 Win=92 Len=12",0
1716195380.6395626,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1272 Ack=723 Win=130048 Len=0,0
1716195380.6437612,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 427#1] 51398 → 502 [ACK] Seq=1272 Ack=723 Win=130048 Len=0,0
1716195386.0139992,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    94; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0158086,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1272 Ack=723 Win=130048 Len=12",0
1716195386.0160356,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    94; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0278122,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=723 Ack=1284 Win=92 Len=13",0
1716195386.0350692,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    95; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0398135,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1284 Ack=736 Win=130048 Len=12",0
1716195386.040012,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    95; Unit:   1, Func:   3: Read Holding Registers",0
1716195386.0518117,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=736 Ack=1296 Win=92 Len=13",0
1716195386.062282,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    96; Unit:   1, Func:  16: Write Multiple Registers",1
1716195386.0638144,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1296 Ack=749 Win=130048 Len=17",0
1716195386.0640197,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    96; Unit:   1, Func:  16: Write Multiple Registers",1
1716195386.0758102,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=749 Ack=1313 Win=92 Len=12",0
1716195386.1228137,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1313 Ack=761 Win=130048 Len=0,0
1716195386.1237812,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 441#1] 51398 → 502 [ACK] Seq=1313 Ack=761 Win=130048 Len=0,0
1716195391.52573,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    97; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5277858,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1313 Ack=761 Win=130048 Len=12",0
1716195391.5279903,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    97; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5398157,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=761 Ack=1325 Win=92 Len=13",0
1716195391.5449772,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:    98; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5518117,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1325 Ack=774 Win=130048 Len=12",0
1716195391.552009,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:    98; Unit:   1, Func:   3: Read Holding Registers",0
1716195391.5638125,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=774 Ack=1337 Win=92 Len=13",0
1716195391.5717323,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:    99; Unit:   1, Func:  16: Write Multiple Registers",1
1716195391.575814,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1337 Ack=787 Win=130048 Len=17",0
1716195391.5760121,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:    99; Unit:   1, Func:  16: Write Multiple Registers",1
1716195391.587823,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=787 Ack=1354 Win=92 Len=12",0
1716195391.6454325,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1354 Ack=799 Win=130048 Len=0,0
1716195391.6477911,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 455#1] 51398 → 502 [ACK] Seq=1354 Ack=799 Win=130048 Len=0,0
1716195397.0102015,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   100; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.0198016,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1354 Ack=799 Win=130048 Len=12",0
1716195397.0200303,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   100; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.031822,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=799 Ack=1366 Win=92 Len=13",0
1716195397.0420315,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   101; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.043847,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1366 Ack=812 Win=130048 Len=12",0
1716195397.0440445,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   101; Unit:   1, Func:   3: Read Holding Registers",0
1716195397.0558205,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=812 Ack=1378 Win=92 Len=13",0
1716195397.0763881,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   102; Unit:   1, Func:  16: Write Multiple Registers",1
1716195397.079762,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1378 Ack=825 Win=130048 Len=17",0
1716195397.0799897,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   102; Unit:   1, Func:  16: Write Multiple Registers",1
1716195397.0918448,192.168.20.59,192.168.20.54,502,51398,66,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=825 Ack=1395 Win=92 Len=12",0
1716195397.168993,192.168.20.54,192.168.20.59,51398,502,60,TCP,51398 → 502 [ACK] Seq=1395 Ack=837 Win=130048 Len=0,0
1716195397.1757562,192.168.20.54,192.168.20.59,51398,502,54,TCP,[TCP Dup ACK 469#1] 51398 → 502 [ACK] Seq=1395 Ack=837 Win=130048 Len=0,0
1716195402.5407152,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   103; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.5437877,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1395 Ack=837 Win=130048 Len=12",0
1716195402.5440145,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   103; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.5558147,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=837 Ack=1407 Win=92 Len=13",0
1716195402.5750167,192.168.20.54,192.168.20.59,51398,502,66,Modbus/TCP,"   Query: Trans:   104; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.579756,192.168.20.54,192.168.20.59,51398,502,66,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1407 Ack=850 Win=130048 Len=12",0
1716195402.5799837,192.168.20.59,192.168.20.54,502,51398,67,Modbus/TCP,"Response: Trans:   104; Unit:   1, Func:   3: Read Holding Registers",0
1716195402.59182,192.168.20.59,192.168.20.54,502,51398,67,TCP,"[TCP Retransmission] 502 → 51398 [PSH, ACK] Seq=850 Ack=1419 Win=92 Len=13",0
1716195402.6030247,192.168.20.54,192.168.20.59,51398,502,71,Modbus/TCP,"   Query: Trans:   105; Unit:   1, Func:  16: Write Multiple Registers",1
1716195402.603816,192.168.20.54,192.168.20.59,51398,502,71,TCP,"[TCP Retransmission] 51398 → 502 [PSH, ACK] Seq=1419 Ack=863 Win=130048 Len=17",0
1716195402.6040182,192.168.20.59,192.168.20.54,502,51398,66,Modbus/TCP,"Response: Trans:   105; Unit:   1, Func:  16: Write Multiple Registers",1
